f1,p,r
0.8698418736,0.8797201514,0.8607725501
0.9073781967,0.9164382815,0.8995387554
0.8003642559,0.8138716817,0.7886325717
0.8987582326,0.9058564901,0.8923537135
0.7900642753,0.8125244975,0.770672977
0.842074573,0.8594716191,0.8272575736
0.7899044156,0.7974562049,0.784588635
0.8160125017,0.8317602873,0.8020172119
0.8860296607,0.8914327621,0.8811612725
0.8786993027,0.8866029978,0.8713386059
0.8484680057,0.8639689684,0.8353527784
0.9511227012,0.9542552829,0.9483720064
0.851038754,0.8649762273,0.8387719393
0.9053593874,0.9135012031,0.8979689479
0.8764154911,0.8879883289,0.8661426306
0.8578673601,0.8735221624,0.8439263701
0.8259136081,0.8403854966,0.8129629493
0.9534283876,0.9636321068,0.9453315139
0.9324314594,0.9381295443,0.9273164272
0.8299945593,0.8486737013,0.8134013414
0.9265033603,0.9335680604,0.9203872681
0.8594714403,0.8665544391,0.8529079556
0.8977134824,0.9059429765,0.8902323842
0.8195296526,0.8256696463,0.814247489
0.8392537832,0.8514789939,0.8286151886
0.8517661095,0.8632077575,0.8414523602
0.9145860076,0.9251869321,0.9052790999
0.8562737703,0.8648465276,0.8485251665
0.8672142029,0.8793850541,0.8566248417
0.8998031616,0.9077338576,0.8925571442
0.8702141047,0.8807525635,0.861038506
0.8492811918,0.8592544794,0.840311408
0.6047292352,0.6149979234,0.5973802805
0.8624529839,0.8745350838,0.8514785767
0.8995508552,0.9095916152,0.8903357387
0.9123339653,0.9170686007,0.9080165625
0.8791188002,0.8905431628,0.8690343499
0.9211651683,0.9266130328,0.9159920812
0.8964918852,0.9007282257,0.8924042583
0.8798420429,0.8896449804,0.8711791039
0.8719094396,0.8856279254,0.8598760366
0.7842751145,0.794013679,0.7768599987
0.958878696,0.9619728923,0.9559695125
0.8525387645,0.867936492,0.8388669491
0.8541386127,0.8725057244,0.8385598063
0.8823679686,0.8949360251,0.8713277578
0.8893426061,0.9002022743,0.8796103597
0.9036792517,0.9067796469,0.9007538557
0.9025576115,0.9109389186,0.8951588273
0.9387859702,0.9445604682,0.9336764216
0.9029036164,0.911352396,0.8950497508
0.6726892591,0.684222877,0.6657572985
0.9085888863,0.9173163772,0.9010667801
0.8551986217,0.8680279851,0.843572855
0.90345186,0.9152967334,0.893320322
0.9105234146,0.9174484611,0.904337883
0.951503098,0.9519512653,0.951058805
0.865873754,0.8773002625,0.8555701375
0.8536856174,0.8679618239,0.8408122063
0.8793468475,0.890904367,0.8689471483
0.8519647121,0.8681083322,0.8375939131
0.8656229377,0.8813204169,0.8518310785
0.9274170995,0.9345992208,0.9214342237
0.8929573298,0.8956394196,0.8904255033
0.8984490037,0.9078497887,0.8901705742
0.8837795258,0.8948606849,0.8738538027
0.8850771189,0.9016481042,0.8709064722
0.7362445593,0.7469829321,0.7274688482
0.9055764079,0.9151889086,0.8969488144
0.8317745328,0.8522732258,0.8140794635
0.8871149421,0.8984476924,0.8769595623
0.6772429347,0.686416328,0.6700986624
0.7889850736,0.7968705893,0.7821387053
0.8342308998,0.8458498716,0.8236109018
0.8933079243,0.9001815319,0.8868688941
0.846498847,0.863681674,0.8312296867
0.9302483797,0.9368875027,0.9243968129
0.8953253627,0.9061359167,0.8860172033
0.8917476535,0.9024202228,0.8823760748
0.9373530149,0.9415119886,0.9335494637
0.9176591039,0.9254409075,0.9107425809
0.9223329425,0.9265403748,0.9183878899
0.9040644765,0.913225174,0.8958559036
0.8889995217,0.8966604471,0.8820098639
0.8906029463,0.8983467817,0.8835304976
0.9124754667,0.9218864441,0.9041601419
0.9218440056,0.9290781617,0.9153796434
0.8570091724,0.8666165471,0.8484138846
0.8991190791,0.9084589481,0.8905987144
0.8297497034,0.8375101686,0.8228677511
0.8777170777,0.8898151517,0.8670652509
0.949206531,0.9544944763,0.94451648
0.8971031308,0.9073640704,0.8878213763
0.8266451955,0.8436590433,0.8113481998
0.9224699736,0.9311310649,0.9147974253
0.8861141801,0.8905851245,0.881882906
0.782750845,0.8107216954,0.7588894963
0.8956813216,0.9078077674,0.8853416443
0.921700418,0.9307579994,0.9137247801
0.8227723837,0.8394791484,0.8085864186
0.9292733073,0.9361808896,0.9231799245
0.8681368828,0.8785204887,0.8586722612
0.925649941,0.9304623008,0.9210891724
0.9152917266,0.9240894318,0.9075093269
0.9131014943,0.9211565852,0.9059713483
0.9202473164,0.9242310524,0.916431427
0.8559089899,0.8726789355,0.8419886827
0.938380301,0.9415724874,0.9353963733
0.9170948863,0.9252319336,0.9100392461
0.793640554,0.8079510927,0.780900538
0.9440585971,0.9443315864,0.9437952638
0.8895640373,0.8998540044,0.8803626299
0.9365389943,0.9405553341,0.9328653216
0.9284386039,0.9352000952,0.9223993421
0.9244066477,0.9344645143,0.9160677791
0.8911466599,0.8996014595,0.8835335374
0.7718251348,0.7896086574,0.75562644
0.8516104817,0.8645867705,0.8399160504
0.9320835471,0.9375739694,0.9271581173
0.8534224033,0.8659983277,0.8419855237
0.8762331605,0.8869271874,0.8670849204
0.8964989185,0.9059021473,0.8881999254
0.9139570594,0.9269572496,0.9026697874
0.8792495728,0.8921906948,0.8684824705
0.9262695313,0.9323832393,0.920827508
0.7905479074,0.817730248,0.7673185468
0.9315196276,0.9380849004,0.9256972671
0.9337608218,0.9392995834,0.9287732244
0.9072669148,0.9197630882,0.8963782787
0.8874858618,0.8952558637,0.8804929256
0.8879290819,0.8974373341,0.8794278502
0.9426664114,0.9518325925,0.9345629811
0.8846392035,0.8933842778,0.8768007159
0.9379431605,0.940594852,0.9354137778
0.7526903749,0.7599457502,0.7472872734
0.8793740869,0.8881796598,0.8713797331
0.9432794452,0.9479371309,0.9390159845
0.9427661896,0.9536636472,0.9333173037
0.918361485,0.9256190658,0.9118468165
0.874281466,0.8866077065,0.8633056879
0.8984780312,0.9080965519,0.8897913694
0.9022527337,0.9110581279,0.8943623304
0.9157269001,0.9211570621,0.9107590318
0.7636151314,0.7697406411,0.7586394548
0.9271277189,0.9310094714,0.923607409
0.7001436353,0.7071062922,0.6947866082
0.8436707854,0.8629295826,0.8269624114
0.9499434233,0.953445673,0.9467277527
0.9102442265,0.9152448773,0.9055373073
1,1,1
0.8913328648,0.9025979042,0.8815752864
0.7456018329,0.7529824972,0.740236938
0.7667685151,0.7741091847,0.7612088323
0.8545684814,0.8595984578,0.8507441878
0.9303987622,0.9367237687,0.9247485995
0.9058820009,0.909537077,0.9024125338
0.9128383994,0.9205592275,0.9059130549
0.8991554976,0.9094648957,0.8901073933
0.8581396937,0.8726598024,0.8449996114
0.8884710073,0.8994085789,0.8788377047
0.9119636416,0.9203858376,0.904450655
0.8650559783,0.8735201955,0.8575636148
0.8637474775,0.874496758,0.8541705012
0.7188594341,0.7267823815,0.7123152018
0.8850350976,0.8967468143,0.8750534058
0.8572288752,0.8626118302,0.8526492715
0.9128500223,0.9209012985,0.9057327509
0.8649255037,0.8770778775,0.854014039
0.6957523227,0.7057901025,0.6875675321
0.9177315831,0.9239874482,0.9120821953
0.907335341,0.9171515107,0.8986709714
0.7665515542,0.7795814872,0.754658699
0.9266616702,0.9341041446,0.9200517535
0.9431288242,0.9497266412,0.937212348
0.9218004346,0.9286743999,0.915704906
0.8995861411,0.9082746506,0.8916934729
0.9576258063,0.9594628215,0.955901444
0.9265868664,0.9328655005,0.9209733009
0.8432220817,0.8497325778,0.8373815417
0.9332183599,0.9405242801,0.9267508984
0.9177075028,0.9234675765,0.9123067856
0.8817205429,0.891466558,0.8729092479
0.9135094285,0.9229636192,0.9051431417
0.8974826336,0.9068104625,0.8891801238
0.9173237085,0.9174539447,0.9172877669
0.9105533361,0.91688025,0.9048841596
0.8935785294,0.9057872891,0.8828660846
0.7473019958,0.7554205656,0.7409664989
0.9446939826,0.9484094977,0.9413281083
0.8558699489,0.8728154898,0.8410043716
0.7087342739,0.7153151631,0.7040028572
0.9100553989,0.9200128317,0.9012007117
0.9273357391,0.9302419424,0.9246520996
0.7879475951,0.7962886095,0.782304287
0.6791492701,0.6924653649,0.6675865054
0.9186921716,0.9261424541,0.9119831324
0.7857640386,0.8135051727,0.761077404
0.910112381,0.9216616154,0.8999400735
0.9144486785,0.9261948466,0.9040282369
0.9195668101,0.923378706,0.9160181284
0.9363306165,0.9393163323,0.9334989786
0.8014755845,0.8047841787,0.7989374399
0.9452733994,0.9472866058,0.9434742332
0.9335690737,0.9392149448,0.9285117984
0.907201767,0.911901772,0.9028357267
0.8653153777,0.8787750006,0.8533762693
0.9098902345,0.9146395922,0.9056376219
0.9489631653,0.951520443,0.9466154575
0.8963181376,0.8996519446,0.8933566213
0.9475351572,0.9507989287,0.9445877075
0.9250459671,0.929764688,0.9207136035
0.8061447144,0.8102917671,0.8030804992
0.9090886712,0.9126185179,0.9058108926
0.9103099108,0.9175984859,0.9037590027
0.9214119315,0.9267008305,0.916375041
0.8484879732,0.8593566418,0.8383604884
0.923966229,0.9311054349,0.9176406264
0.9787549973,0.9787549973,0.9787549973
0.9281038046,0.9328918457,0.9236398339
0.8904778361,0.9011698961,0.8808256388
0.7576108575,0.7653002143,0.7523800731
0.9001684785,0.9116873145,0.8898762465
0.9112789035,0.9162921906,0.9065820575
0.9462894797,0.9555503726,0.9383332133
0.9203380942,0.9257412553,0.9154697061
0.9084840417,0.9117229581,0.9055402279
0.8418166041,0.8505967259,0.8337457776
0.9066070914,0.9166135192,0.8976720572
0.9197842479,0.926961422,0.9133399725
0.9161919355,0.9229136705,0.9099276066
1,1,1
0.8814781308,0.8940629959,0.8702132106
0.906511426,0.9167585969,0.8979369998
0.9367440343,0.9409925342,0.9332059026
0.8758456111,0.8824480772,0.8696221709
0.9409484863,0.9454624057,0.9368124008
0.9078015685,0.9160531759,0.9006038308
0.8927469254,0.8985286355,0.8872962594
0.9304684401,0.9356456995,0.9256718755
0.9362758398,0.9377053976,0.9348812699
0.9133757949,0.9292389154,0.90067029
0.9200966358,0.9265016913,0.9141465425
0.8819314241,0.8985061646,0.867585659
0.9563874602,0.9596081376,0.9533460736
0.898118794,0.9100090861,0.88771981
0.8999459743,0.9050819874,0.8951303959
0.9292734265,0.9307060242,0.9278775454
0.9001448154,0.9120120406,0.8896639943
0.8709895015,0.8777295351,0.8647490144
0.9729524255,0.9742811918,0.9717201591
0.8999105096,0.9166142344,0.8855203986
0.694472611,0.7024663687,0.6886860132
0.868293643,0.8801001906,0.8578380346
0.9126451612,0.921869576,0.9045051932
0.916000545,0.922906518,0.9098959565
0.6688956022,0.6701753139,0.6686916947
0.9340526462,0.9376419187,0.9307700992
0.9351171255,0.9401127696,0.9305175543
0.8822031021,0.8892887831,0.8756497502
0.9125816822,0.9231417179,0.9034687877
0.9083867669,0.9156757593,0.9019325376
0.8218179345,0.8289248943,0.8161366582
0.8957534432,0.9063819647,0.8864209056
0.9031808376,0.9112891555,0.8958141804
0.880903542,0.8913928866,0.8717342615
0.9054520726,0.9144117832,0.8972536922
0.6917325258,0.6967048645,0.6901704669
0.8496390581,0.8522533774,0.8476595283
0.9157367945,0.9172583818,0.9143440723
0.9308603406,0.9337127805,0.928068161
0.8721445203,0.8808524609,0.8642855287
0.8489030004,0.8624144197,0.83691746
0.9055874348,0.9157391191,0.8966836929
0.9219123125,0.9275259972,0.9167194366
0.8919193745,0.8987796307,0.8857304454
0.9118816853,0.9210005403,0.9038645625
0.9483678341,0.9543696046,0.9430798888
0.8549803495,0.8688561916,0.8430523276
0.9241774082,0.9315948486,0.9177952409
0.9021857381,0.9185451865,0.8886757493
0.8929839134,0.8988930583,0.8877714872
0.8624313474,0.8720647097,0.853649199
0.8822422028,0.8909890056,0.8744716644
0.9011049271,0.9065235257,0.8963593245
0.9282978177,0.9320032597,0.9247402549
0.4843691885,0.4819752276,0.4870756865
0.8555030227,0.861096859,0.8509399295
0.796753943,0.8101317883,0.7846444249
0.8860869408,0.8977834582,0.8763393164
0.9252555966,0.9335464239,0.9178063869
0.8954755068,0.9035577774,0.8885197639
0.6846461892,0.6916590929,0.6801648736
0.7688601613,0.7751892805,0.7642232776
0.8502260447,0.8525651097,0.8481954932
0.8883039355,0.9014080167,0.8773849607
0.897421062,0.9067540169,0.8890206814
1,1,1
0.7493830323,0.7538469434,0.7459462881
0.9265868068,0.9308653474,0.9226073623
0.7835012078,0.8122582436,0.7582150698
0.9192569852,0.9268514514,0.9124144316
0.8244890571,0.8429992199,0.808817327
0.8585755229,0.8672345877,0.8510425687
0.9598122835,0.9620440006,0.9577851892
0.8969899416,0.9098947644,0.8858857751
0.9338812232,0.9397588372,0.9286171198
0.9349789023,0.9395913482,0.9308226109
0.842661202,0.8603748679,0.8273181319
0.8954393268,0.9053916335,0.8866301775
0.9156317115,0.9228103161,0.9091939926
0.824635148,0.833530724,0.816386044
0.7182102799,0.7306594849,0.7081534863
0.9051883221,0.9119716287,0.8990329504
0.9159384966,0.9199544191,0.9122625589
0.860484004,0.8693914413,0.8523569703
0.9472175241,0.9529075027,0.9422090054
0.9320571423,0.9333488941,0.9308278561
0.785261333,0.8081424236,0.764995575
0.8799999356,0.8937855363,0.8678273559
0.8673345447,0.8739573359,0.8615335226
0.9331944585,0.9405699968,0.9268029332
0.9541009068,0.960313499,0.9484679103
0.6370323896,0.6490917802,0.6272671819
0.9219734073,0.9295606613,0.9151595235
0.8717621565,0.8731549382,0.8717490435
0.9316521287,0.9413711429,0.923694253
0.9357082844,0.9389451742,0.9327433705
0.6799246073,0.6896247268,0.6726537943
0.840406239,0.8488235474,0.8332862854
0.8957630396,0.9028938413,0.8892715573
0.8499165177,0.8701637387,0.8323085904
0.847879231,0.8674459457,0.8309209943
0.8943107724,0.9042260051,0.8854823709
0.9224140048,0.9302538633,0.9155607224
0.9219491482,0.9248855114,0.9191431403
0.8608072996,0.8761736155,0.8472545147
0.92619735,0.9302158356,0.9225955606
0.8926847577,0.8995404243,0.8865340352
0.8644542694,0.8779597282,0.8533164859
0.95353055,0.956682384,0.9506906867
0.8843204975,0.8911529183,0.8780015111
0.9187934995,0.9215942025,0.9161928296
0.8150672317,0.8351871967,0.7983778715
0.8844669461,0.8978852034,0.87276721
0.9223806858,0.9292553067,0.9162681699
0.8135759234,0.8323517442,0.7968276739
0.8960441351,0.9024553299,0.8901618123
0.8995165825,0.9093134999,0.8907106519
0.9029659033,0.9102321863,0.896315515
0.8726446629,0.8814098239,0.8646959662
0.8903686404,0.9013280272,0.8807416558
0.8860801458,0.8981454372,0.8754498959
0.9190921783,0.9266337156,0.9122606516
0.8378168941,0.8492307067,0.8282812834
0.903817296,0.9135147929,0.8950865269
0.8440012932,0.8591361046,0.8302964568
0.8143496513,0.8360623717,0.7960028052
0.9562556744,0.9606278539,0.9522839785
0.9149832726,0.9243097901,0.907214582
0.8896100521,0.8961929083,0.8834405541
0.8070997596,0.8128327131,0.8025840521
0.9051494002,0.9185118079,0.8937378526
0.8518357873,0.8657678366,0.8395856619
0.909250319,0.9166771173,0.9024496675
0.8894388676,0.8986688852,0.8811821938
0.924110055,0.9271877408,0.9211736321
0.8956239223,0.9046410918,0.887550354
0.8858624101,0.8965744972,0.876552403
0.9286878705,0.9331038594,0.9245901108
0.9309299588,0.9340996742,0.9280390143
0.8335384727,0.8471884131,0.8214018941
0.8667057157,0.8765832782,0.8576462269
0.8169839978,0.834741056,0.8008392453
0.8521808386,0.8569461107,0.8478927612
0.8640126586,0.8794313669,0.8507280946
0.9035111666,0.9111179113,0.8968340755
0.9433682561,0.9471504092,0.9399603605
0.8182342649,0.8423169851,0.7981157303
0.8752398491,0.8777492046,0.8732406497
0.9033254385,0.9127423763,0.8949532509
0.922567606,0.9295819998,0.9164171219
0.8608068824,0.8762648106,0.8470107913
0.8056337237,0.8225207925,0.7908063531
0.8792723417,0.8846517801,0.87423563
0.8646137118,0.8775756359,0.8534340262
0.79650563,0.8015919924,0.7922749519
0.8862663507,0.9005071521,0.8737888336
0.8499042392,0.8669572473,0.8350349069
0.8876668215,0.8965008855,0.8795307875
0.9204902649,0.9236164093,0.9175635576
0.6670641899,0.6732564569,0.6612092853
0.9017301202,0.9113988876,0.8930769563
0.9285033345,0.9389113188,0.919614017
0.7310752869,0.7391335964,0.7264459133
0.7757411599,0.8026809096,0.7523450255
0.9244052768,0.9344752431,0.9158251882
0.8316597939,0.8516738415,0.813939631
0.835596323,0.8536433578,0.8199294209
0.7948225141,0.8114989996,0.7798358202
0.8545733094,0.8569579124,0.852406621
0.6988595128,0.7103360891,0.6890966892
0.9455086589,0.9508939981,0.9406485558
0.7714192271,0.8048060536,0.7423166037
0.8371152282,0.8519257903,0.8240429163
0.8777040839,0.8851271272,0.8710169792
0.8576664329,0.8697568774,0.8468905091
0.8877993226,0.8902401328,0.8854086399
0.9123029709,0.9161698818,0.9087408781
0.7283869386,0.7408488989,0.7175231576
0.9420749545,0.944155395,0.9402011633
0.8641414642,0.8736980557,0.8553199768
0.7077414393,0.7147551775,0.7028176785
0.9426215887,0.9460715055,0.9394364357
0.8736197352,0.8803344369,0.8672710061
0.8468412161,0.8576408029,0.8367866278
0.8606730103,0.8731256127,0.849314034
0.8380179405,0.8522775173,0.8252701163
0.9354122281,0.9438543916,0.9283000827
0.8626571298,0.8742376566,0.8521980047
0.9160400033,0.9219685793,0.9106398821
0.9173644781,0.9263510108,0.9091632962
0.8266507983,0.831530273,0.8231429458
0.9183511734,0.927106142,0.9106137156
0.860752821,0.8746601939,0.8484902382
0.8474858403,0.8593007326,0.8371070027
0.8616358042,0.8739182949,0.8505418301
0.9241341352,0.933642447,0.9157899618
0.9006525874,0.9096938372,0.8927031159
0.8824265003,0.8890471458,0.876427412
0.8473984003,0.8613426685,0.8349339366
0.9418927431,0.9456232786,0.9384448528
0.8423437476,0.8581593633,0.8283154368
0.8288856745,0.8359159231,0.8224506974
0.8718146682,0.8928819299,0.8535221815
0.840405643,0.8632025719,0.8203218579
0.9082306623,0.9165641069,0.9008778334
0.8489481807,0.8624617457,0.8367906809
0.846648097,0.8607550859,0.834295392
0.932742238,0.933765173,0.9317501783
0.8789409399,0.8917195201,0.8677685857
0.8739318848,0.8851001263,0.864176929
0.8375194669,0.8520610332,0.8251240253
0.8943946362,0.9052457213,0.8848547339
0.8788557649,0.8901852369,0.8689286709
0.9560540318,0.9583675265,0.9539065361
0.7278431654,0.7289689183,0.7272624969
0.6655884981,0.6783060431,0.6546160579
0.823440671,0.8374866843,0.8106375337
0.9218089581,0.9274078012,0.9167740345
0.899636209,0.9073554277,0.8925938606
0.9121041298,0.920660615,0.9046462178
0.8872586489,0.8949394226,0.8801686168
0.9250767827,0.9317318797,0.9195269346
0.9132919908,0.9212521911,0.9061872959
0.8610334396,0.8723682165,0.8507698774
0.892190814,0.9004303813,0.8849585652
0.8933382034,0.9075168967,0.8812001944
0.8875078559,0.8939428329,0.8822134137
0.8994119763,0.9044903517,0.8947952986
0.8890115023,0.9024316072,0.8773620725
0.8798746467,0.8877248764,0.8730264306
0.8119412065,0.8348808885,0.7916429043
0.8631076217,0.8767143488,0.8510323763
0.8457917571,0.8565439582,0.8360368609
0.8304527402,0.8483448625,0.8150750995
0.9056867957,0.9115695953,0.9002009034
0.9371902347,0.9431656003,0.9316943288
0.8649199605,0.8774317503,0.854285419
0.9028960466,0.9142991304,0.8926082253
0.8183448315,0.8391881585,0.8002207279
0.8935582042,0.9056084752,0.8830804229
0.9155628681,0.923207283,0.9088519216
0.9260110855,0.9347817302,0.9183122516
0.9336305857,0.9402941465,0.9275758862
0.9422147274,0.9463466406,0.9383838773
0.818872273,0.8375223875,0.8025819659
0.919490695,0.92589432,0.9137500525
0.8997536302,0.9080187678,0.8925383091
0.9139960408,0.9205021262,0.9080944657
0.8125565052,0.8239846826,0.8025844097
0.8959504366,0.9107182026,0.8830245137
0.799883008,0.8144347072,0.7866224647
0.9025492072,0.9149419069,0.8916999698
0.9425119758,0.94488132,0.9402784705
0.9573019147,0.9588866234,0.9557567239
0.9271811247,0.9319308996,0.9229000807
0.8542667031,0.8680598736,0.8428077102
0.911201179,0.9194220901,0.9037945271
0.8140192032,0.8349440694,0.7952497602
0.9009342194,0.9059661031,0.8961367607
0.9208225608,0.9270228148,0.9152524471
0.8852936029,0.8977066278,0.8746225238
0.8471176624,0.8614789844,0.8341674209
0.7712967992,0.7827383876,0.7623530626
0.9238554239,0.9312044978,0.917214036
0.926830411,0.9292149544,0.9246826172
0.8664168715,0.8800505996,0.8545478582
0.7472191453,0.7550486922,0.7407491207
0.8994480371,0.9063929319,0.8931484222
0.8852974772,0.8955280185,0.8769933581
0.884473443,0.8957509398,0.8746011257
0.8574079275,0.8672124743,0.8488987088
0.855134666,0.86968261,0.8419353366
0.8910408616,0.9025270939,0.8807802796
0.9345143437,0.9381663203,0.9311465025
0.9072345495,0.9135392904,0.9014561772
0.9237343669,0.9301200509,0.9179890156
0.9297399521,0.9280125499,0.9315686822
0.8518320322,0.8666798472,0.8386087418
0.8498618007,0.8640219569,0.8371661901
0.8936183453,0.9004016519,0.8873019218
0.8581745028,0.8643077016,0.8524201512
0.9303509593,0.9318125844,0.9290935993
0.9763675332,0.9787112474,0.9741431475
0.9340565801,0.9384812713,0.9299571514
0.7524611354,0.7734289169,0.733645916
0.9048027992,0.9097800255,0.9003376365
0.8266343474,0.8372793794,0.8170014024
0.9138202667,0.9208341241,0.9075243473
0.8765099645,0.8902927637,0.8641113043
0.9808126688,0.9808067679,0.9808185697
0.8627834916,0.8765208125,0.8505899906
0.9045664668,0.909332037,0.9002238512
0.7705555558,0.7691705823,0.7730537057
0.9024464488,0.9172387719,0.8895093799
0.931699872,0.9339921474,0.9296014309
1,1,1
0.8604325056,0.8652106524,0.8560633659
0.8760133386,0.8896545768,0.8641831875
0.8869630694,0.8937081099,0.8808271885
0.8938476443,0.9086428881,0.8810914755
0.9012861252,0.9113076329,0.8925631046
0.8155627847,0.8315078616,0.8011503816
0.8655500412,0.8744117022,0.8575493097
0.939506948,0.9439505339,0.9354798198
0.8595032096,0.8755785227,0.8454757333
0.8618381023,0.876172483,0.8491187096
0.8730139136,0.8866970539,0.8612934351
0.8834744692,0.8944605589,0.8736722469
0.8620637655,0.8807036281,0.8457103372
0.9136645794,0.9216772914,0.9064316154
0.8600738049,0.86908108,0.8518423438
0.8880849481,0.9030784965,0.8753709197
0.9035790563,0.9145094752,0.8937232494
0.8632340431,0.8732740879,0.8542152047
0.8600739837,0.8690811396,0.851842463
0.5904147029,0.5893675685,0.5932492018
0.9417624474,0.9449055791,0.9389305115
0.8991824389,0.9140392542,0.8869158626
0.8888016343,0.8978484273,0.8805462718
0.6977295876,0.7052243948,0.6921815872
0.9116917253,0.9173895717,0.9063953757
0.9193550348,0.9252687693,0.9140343666
0.9223806858,0.9292553067,0.9162681699
0.8330538273,0.8480205536,0.8200896382
0.9149668813,0.9211016297,0.9093647599
0.9083385468,0.9168580174,0.9007210135
0.8835243583,0.8941411972,0.8739723563
0.9356789589,0.942227602,0.9298965931
0.9126676917,0.9204446077,0.9057522416
0.8521021605,0.8654004335,0.8402779102
0.8783849478,0.8913784027,0.8669801354
0.8652924895,0.8738055229,0.8574873209
0.8458010554,0.8605907559,0.8331973553
0.9379466772,0.9439772367,0.932554245
0.7603515983,0.7688255906,0.753721118
0.9311069846,0.9335182905,0.9288130403
0.9456779361,0.9480898976,0.9433700442
0.8741390109,0.8903608918,0.8600768447
0.8875406981,0.8963733315,0.8796537519
0.8865594864,0.8937195539,0.8801156282
0.9041404128,0.9148044586,0.8947538733
0.9100214243,0.9151919484,0.9053869247
0.8993458748,0.9070031643,0.8923368454
0.8333466053,0.8495132327,0.8189553618
0.8068309426,0.8269995451,0.7889202833
0.8942068219,0.8987088203,0.8902368546
0.847632587,0.8597744107,0.8367370367
0.8913552165,0.9001077414,0.8834655285
0.8675752878,0.8767809272,0.859136343
0.9029901028,0.9120235443,0.8950582743
0.631739676,0.6417608857,0.6229223609
0.9167578816,0.9223874211,0.9118596911
0.7369859219,0.7750219107,0.7054110765
0.8819812536,0.8957130909,0.8698319793
0.8756580949,0.8890630603,0.8639175892
0.8963705301,0.9021844864,0.8908635974
0.8946210742,0.9019910097,0.8880640268
0.8236306906,0.832288146,0.8155255318
0.77314502,0.7964610457,0.7528749108
0.9731729627,0.9750044942,0.9714500904
0.915786922,0.9191510081,0.912573576
0.8888154626,0.8998051286,0.8789659142
0.9144098759,0.9193803072,0.9097633362
0.8909724355,0.896890223,0.8854693174
0.9086914063,0.9154289365,0.9026253819
0.7973865867,0.807071507,0.7892742753
0.885289371,0.8962718844,0.8757632971
0.8466894031,0.8670192361,0.8284057379
0.8957046866,0.9064044356,0.8862959743
0.8520948887,0.86488837,0.8407193422
0.9024471641,0.911860764,0.8938900828
0.8690786362,0.8825795054,0.8569856286
0.8575418591,0.8706214428,0.8460832238
0.9024472237,0.9065931439,0.8986839056
0.8676261902,0.8838143349,0.8541548848
0.8945913911,0.9022958875,0.8875586987
0.8958434463,0.9018219113,0.8904604316
0.8640809655,0.8754197955,0.8540489674
0.8771214485,0.8857569695,0.8695597053
0.9163984656,0.9250153899,0.9087848067
0.8818851113,0.8933141232,0.871830225
0.9101376534,0.9174000621,0.9036659002
0.8777609468,0.8904736042,0.8663139343
0.970883131,0.9751627445,0.9671240449
0.7884671092,0.808257401,0.7710310817
0.8825312257,0.8847504854,0.880363524
0.8221617341,0.8398484588,0.8064565659
0.8054364324,0.82996732,0.7842510939
0.8643636703,0.8774753809,0.8529061079
0.8394882679,0.8522556424,0.8280553222
0.9224006534,0.9290560484,0.9167134762
0.8652499914,0.8770192266,0.8547359109
0.8034050465,0.8190867305,0.7895709276
0.8076533675,0.8151894212,0.8019306064
0.9096003771,0.917272687,0.9026609659
0.8431162834,0.8627542257,0.8256137967
0.8592684269,0.8731138706,0.847286284
0.9641072154,0.9674361944,0.9610913396
0.8082188368,0.8291435838,0.7891855836
0.8428148031,0.8477538824,0.8381767869
0.9192330241,0.925413847,0.9136164188
0.9062696695,0.9098132849,0.902864337
0.8941281438,0.9063689709,0.8838537335
0.8920837641,0.8996505141,0.8852234483
0.9112809896,0.9196742177,0.9035654068
0.8945000172,0.9030029178,0.8867963552
0.8878778219,0.897495389,0.8793740273
0.8763964176,0.8824283481,0.8708336353
0.8702223897,0.8818363547,0.8598310351
0.8921236992,0.8989595771,0.8858827949
0.8800265789,0.8932904005,0.8683950305
0.9106934667,0.9186543822,0.9036706686
0.8724976182,0.8864244819,0.8600341678
0.9021571279,0.9106294513,0.8945623636
0.9104492664,0.9178486466,0.9039655924
0.9319698215,0.9364631176,0.9280552268
0.8697807789,0.8776570559,0.8625965118
0.9223582745,0.929527998,0.9159669876
0.6763275266,0.6762184501,0.6767294407
0.8942725062,0.8997210264,0.8890426159
0.8867791295,0.8968845606,0.877761066
0.9000180364,0.9074597359,0.8936017156
0.8796424866,0.8887178898,0.8715484738
0.6855963469,0.6959765553,0.6775982976
0.9159910679,0.9225405455,0.9101492167
0.9049631357,0.9120221138,0.8986305594
0.8649924397,0.8771211505,0.8543611765
0.9001739621,0.9071219563,0.8938314915
0.7966735363,0.8158932328,0.7799059749
0.8819580078,0.8906115294,0.8740382791
0.897221148,0.9071620703,0.8885157108
0.8921763301,0.899959743,0.8850101233
0.8740042448,0.8829928041,0.8661055565
0.782910049,0.8024887443,0.7653110027
0.9191388488,0.9253307581,0.9134619236
0.8919221759,0.9012317657,0.8835304379
1,1,1
0.8937307596,0.9023550153,0.8861999512
0.8433127999,0.8558072448,0.8323077559
0.8658783436,0.8728849888,0.8593804836
0.8956742287,0.9054173231,0.8870279193
0.9192028046,0.9312595129,0.9087729454
0.9018213153,0.9104058146,0.8941783905
0.8692638278,0.8786343336,0.8608437777
0.8520365953,0.8650420904,0.840593338
0.9103755951,0.9173645377,0.9040763378
0.8944193721,0.9046462178,0.8852510452
