f1,precision,recall,
0.5129526854,0.504360199,0.523091197,
0.528725028,0.5187042356,0.540492177,
0.5062536597,0.4946096539,0.5194501281,
0.4579533339,0.4537601769,0.46249035,
0.4696316421,0.462266475,0.4783878922,
0.563415885,0.5559900403,0.572191596,
0.5719814301,0.5498088598,0.5986768007,
0.5114184022,0.5014050603,0.5225928426,
0.4739539027,0.4657132626,0.4830469787,
0.4800679684,0.4681898057,0.494117707,
0.5115061402,0.5066128969,0.5169826746,
0.5218476653,0.5139211416,0.5313853621,
0.5875840187,0.5765624642,0.5999062061,
0.4689083993,0.4601412416,0.478951931,
0.5410874486,0.5319815874,0.551199615,
0.6357697845,0.6206738949,0.6528397202,
0.5122702718,0.5049852729,0.5204344988,
0.4763915241,0.4612270892,0.494204998,
0.4879358411,0.4801980257,0.4970064461,
0.5701175928,0.5608733892,0.5803961158,
0.1244068742,0.1228241175,0.1261769235,
0.3763877153,0.3695846796,0.38393417,
0.4163271487,0.4104262888,0.4233277738,
0.5338125229,0.5245786905,0.5446981192,
0.4236103594,0.4131461084,0.4357699156,
0.4734891057,0.465471983,0.4826866984,
0.5175147057,0.510679245,0.5259674191,
0.4907058775,0.4778679013,0.5055415034,
0.4598267376,0.4510169625,0.4695304632,
0.4123266339,0.4024679661,0.4237622619,
0.4285699129,0.4199108183,0.4385962188,
0.4388630688,0.4306612611,0.4481650889,
0.5105960965,0.4992360175,0.5235830545,
0.4691722095,0.4614464939,0.4778953195,
0.5752441883,0.5569681525,0.5966390967,
0.4779158235,0.4675297439,0.4899563789,
0.525197804,0.5147600174,0.5371720791,
0.5243043303,0.5169981718,0.5322707295,
0.5007808208,0.4975897074,0.5045188665,
0.47069785,0.4604199827,0.483235091,
0.5486341119,0.5354481936,0.5641233921,
0.5886711478,0.5831969976,0.5944763422,
0.5852246881,0.5814306736,0.5894155502,
0.5202832222,0.5161083341,0.5249508619,
0.551010251,0.5366060138,0.5676414371,
0.4556969106,0.4491821826,0.4637838304,
0.4902587831,0.4814288318,0.5008302331,
0.5123144984,0.5048522353,0.5210183859,
0.7024591565,0.688962996,0.7200599313,
0.5673114061,0.55728513,0.5792699456,
0.4358143508,0.4281256795,0.4449300468,
0.4335947633,0.4254887104,0.4424926043,
0.480334729,0.4736619592,0.4882583618,
0.5678541064,0.5528699756,0.5861032605,
0.4682788849,0.4516338408,0.4879954755,
0.4675475359,0.4598773718,0.4772992134,
0.5264242291,0.5118213892,0.5428940654,
0.5107664466,0.4964928627,0.52712363,
0.5607511401,0.5458951592,0.5782959461,
0.5378981233,0.5356429219,0.5402931571,
0.5097600222,0.4995909035,0.5208715796,
0.3960774243,0.3878469765,0.4058202803,
0.6845495701,0.6769993305,0.6930040717,
0.5465431213,0.5344977379,0.5602812767,
0.5212495327,0.5124500394,0.531370163,
0.5101574659,0.4984375536,0.52411443,
0.604852736,0.5985776186,0.6118755341,
0.5999632478,0.5970851779,0.6029327512,
0.4547561407,0.4421779811,0.4696853459,
0.5586101413,0.5429167151,0.5763750672,
0.4545029402,0.4454635382,0.4650404453,
0.4801559448,0.4661254287,0.4968577623,
0.5261923075,0.5182119012,0.5355194211,
0.4290831685,0.4259545505,0.43277511,
0.5721572638,0.5637643933,0.5810862184,
0.4174368083,0.409712106,0.4261351824,
0.4557103515,0.4481531382,0.4641355574,
0.4441161454,0.4340707362,0.4556103051,
0.5989775658,0.5806490779,0.6203899384,
0.4460890591,0.4326682985,0.4613279998,
0.4691724479,0.4590049982,0.4804972708,
0.5007570386,0.4916395247,0.5114521384,
0.4684121013,0.4562034905,0.483189255,
0.602378428,0.5903921127,0.6156446934,
0.8063501716,0.7933975458,0.8211811185,
0.4128182828,0.4086917639,0.4172588289,
0.412953347,0.4067928195,0.4201760292,
0.4581105709,0.4547324181,0.4617363214,
0.4847854972,0.4787245095,0.491671741,
0.5126050115,0.4975270629,0.5299811363,
0.471471101,0.4569940865,0.4878494442,
0.4846493602,0.4710681438,0.5002186894,
0.5505207777,0.539126277,0.5637213588,
0.3986350298,0.3903764188,0.4082528651,
0.5415406823,0.5247141123,0.5609630942,
0.5351650715,0.5255132914,0.5463281274,
0.573577702,0.5669239759,0.5807818174,
0.4074228406,0.3973026276,0.4192779362,
0.5494045615,0.5435556769,0.5556702018,
0.4442970455,0.4329364598,0.4568618536,
0.5536324382,0.5382079482,0.5708392859,
0.4546156824,0.4474859834,0.4623903632,
0.5159512162,0.507602334,0.5253533721,
0.514169693,0.5020304918,0.5280655026,
0.5516019464,0.5371826291,0.568992734,
0.4719001353,0.4610194564,0.4844721556,
0.6223810911,0.6094399691,0.6371242404,
0.7503353953,0.7456166744,0.7554031014,
0.4572617412,0.445345521,0.471134156,
0.4806250036,0.4708915353,0.4918729365,
0.5147864819,0.5012176633,0.5307868719,
0.7737209201,0.7633666992,0.7855731249,
0.6524811983,0.6367527246,0.6704655886,
0.6258004308,0.6255663037,0.6260797381,
0.6439216733,0.6346324086,0.6547678113,
0.4869736135,0.4770823419,0.4984014928,
0.606190443,0.593486011,0.6205064058,
0.6193032265,0.6016700864,0.6407576799,
0.5912819505,0.5793437958,0.6046771407,
0.4064652324,0.399140656,0.4155258238,
0.4870096445,0.4755491316,0.5002537966,
0.5141220093,0.5075421929,0.5215059519,
0.4132390618,0.4024078846,0.4253129363,
0.4675469697,0.4563690424,0.4801040292,
0.5297498703,0.5240309238,0.5363667011,
0.5050004125,0.4944494069,0.5171861649,
0.5430209041,0.531201601,0.5565005541,
0.5793143511,0.5796993971,0.5795089602,
0.5144484639,0.50214082,0.5283302069,
0.3600555956,0.3485249579,0.3730395138,
0.360370785,0.347038269,0.3763771653,
0.4749376178,0.4605010152,0.4920144379,
0.4686046839,0.4555558562,0.4835536778,
0.663896203,0.6585254669,0.6697270274,
0.4204789102,0.4131201804,0.428889364,
0.4908699691,0.4812660217,0.5019310713,
0.8246247768,0.8217606544,0.8276787996,
0.4897841811,0.4811306894,0.4993948936,
0.4309623539,0.4222842157,0.4408425391,
0.4229500294,0.4136051536,0.4337947369,
0.5146833062,0.5084076524,0.5220187902,
0.6479934454,0.6388867497,0.6580663323,
0.6710512638,0.655639708,0.6888772249,
0.5965124369,0.5851268172,0.6091061831,
0.4851563573,0.4796076417,0.4911565185,
0.6183882356,0.6133199334,0.6239371896,
0.460758388,0.4535301328,0.4691187739,
0.4444383979,0.4321965873,0.4587303996,
0.3774435818,0.3697292209,0.3859722018,
0.5826618671,0.5777993798,0.588259995,
0.5468299985,0.5336219668,0.5622736812,
0.519472003,0.5041154027,0.5373449326,
0.6655896306,0.6482902169,0.6855626106,
0.4421008229,0.430470109,0.4555598199,
0.5740994811,0.5599140525,0.590613246,
0.4513984323,0.4412465096,0.4635917842,
0.5660200119,0.5567597747,0.5765717626,
0.7283520103,0.7114074826,0.7468502522,
0.4634439647,0.455439657,0.4728059471,
0.3700337708,0.3615830541,0.3796213865,
0.6501144767,0.6387349367,0.6635017395,
0.5578215718,0.5491594076,0.5681594014,
0.5666052699,0.5548178554,0.5803928971,
0.3988441229,0.387234062,0.4125549197,
0.4738923013,0.4627764225,0.4867118299,
0.4904618561,0.4824668467,0.4993033707,
0.4604133666,0.4517265856,0.470964998,
0.4559834599,0.4465407133,0.4667094946,
0.5325306058,0.5254567266,0.5406754613,
0.3852435946,0.3809796274,0.3898814023,
0.4918196499,0.4870689511,0.4970877469,
0.4814644158,0.4703427255,0.4947681427,
0.3822269142,0.3770017326,0.3879535794,
0.4098115265,0.3933314085,0.4300642312,
0.5204333067,0.5169256926,0.5243729353,
0.4667260349,0.4560543597,0.4794360399,
0.5355255604,0.5273997784,0.544578433,
0.4384109378,0.4248453975,0.4536856711,
0.5146179199,0.5060885549,0.5247414112,
0.4415567815,0.4368644655,0.4469669461,
0.5716766715,0.5622761846,0.5826929808,
0.6549488902,0.6507552862,0.6599670053,
0.5982177854,0.583022058,0.6157994866,
0.375638783,0.3717410266,0.3799952269,
0.5368820429,0.526168108,0.5490902662,
0.5305091739,0.5210543275,0.5414268374,
0.5307891369,0.5225452185,0.5403496027,
0.5338009,0.5263438225,0.5419453382,
0.5172000527,0.4939231575,0.5450608134,
0.5412763357,0.536090076,0.5479369164,
0.5506979227,0.5418673158,0.5610615611,
0.6034776568,0.5923679471,0.6158649325,
0.2923504412,0.2874144614,0.2978281379,
0.5049688816,0.4866942167,0.5274670124,
0.4528618455,0.4331286848,0.4769072533,
0.6688967347,0.6593862772,0.6793911457,
0.394898653,0.3847311139,0.4064194262,
0.5057128668,0.4998348355,0.512434721,
0.5732672215,0.5638555288,0.5840783119,
0.5876914263,0.580673933,0.5953037739,
0.4118751884,0.3968377709,0.4303589463,
0.4995610714,0.4902201891,0.5104706287,
0.518625021,0.5047106743,0.5349177718,
0.4646357596,0.4552285969,0.475591898,
0.4900007844,0.4741090536,0.5087327957,
0.4678513408,0.4588350654,0.4780157804,
0.4102035463,0.3988019824,0.4239658117,
0.4864033163,0.4777811468,0.4961823821,
0.2883837521,0.2797936797,0.2986618876,
0.5258076191,0.5173270702,0.5359908938,
0.5273028016,0.5208808184,0.5346959829,
0.7548895478,0.7421774268,0.7689392567,
0.5233712792,0.5147822499,0.5332473516,
0.4589382708,0.450918287,0.4680991173,
0.7044261694,0.6928323507,0.7173280716,
0.4895877838,0.4773511887,0.5041177273,
0.430929184,0.4240397513,0.4389559329,
0.5581874847,0.5476521254,0.5701941252,
0.4114012718,0.4049631059,0.4185220599,
0.4863063395,0.4788137972,0.4948469102,
0.5707073212,0.5637078285,0.578840673,
0.3559774756,0.3485273123,0.3645570278,
0.5764250159,0.5689706802,0.5844307542,
0.4746943712,0.466480881,0.4837008715,
0.4766143262,0.4741534889,0.4791573286,
0.6251800656,0.6091774106,0.6431450844,
0.4238704145,0.4150235951,0.4339355528,
0.5131650567,0.5021189451,0.5260176659,
0.4830137491,0.4724330306,0.4950517416,
0.3957082629,0.3868993521,0.4065496624,
0.5911505222,0.580247581,0.6040269136,
0.430654496,0.4230718911,0.4401529431,
0.3901010752,0.3790013492,0.4037930071,
0.6016123891,0.5863221884,0.6197007895,
0.4794038832,0.4676574767,0.4937676191,
0.4724879563,0.459199369,0.4879585207,
0.5758467317,0.5656346679,0.5872686505,
0.6872501969,0.6767763495,0.6990664005,
0.4673810899,0.4594798386,0.4760854542,
0.4804023206,0.4661788642,0.4971193969,
0.396556288,0.3862670958,0.408303231,
0.5695201159,0.5604923964,0.5796028972,
0.4959551692,0.4880914986,0.5044448376,
0.4965056777,0.4871453047,0.5079158545,
0.5175139308,0.5068086386,0.5300439,
0.5460561514,0.5319144726,0.5618966222,
0.5610097051,0.5507687926,0.5730264783,
0.5436301827,0.5323954821,0.5561273694,
0.639051199,0.6224944592,0.6584180593,
0.5304664373,0.5193496346,0.5428192616,
0.6213511229,0.6168459058,0.6265138388,
0.3803123832,0.3697071373,0.3926151097,
0.5069654584,0.4991336167,0.516280055,
0.4054964185,0.3870337009,0.4294629097,
0.4865666032,0.4775436521,0.4977036417,
0.4724766612,0.4579080939,0.4897776246,
0.3457736969,0.3371584117,0.3559407592,
0.5249183178,0.5131489038,0.5387336612,
0.36916852,0.3533634841,0.3878668249,
0.6107729077,0.5998197198,0.6225723028,
0.4268661737,0.419564724,0.4360313416,
0.472746402,0.4625025094,0.4848949909,
0.47311759,0.4647195041,0.483079493,
0.5090802312,0.4958793223,0.5248916149,
0.6114039421,0.5970121622,0.6279047728,
0.4842717648,0.4758487046,0.4940363169,
0.4407661557,0.4302208424,0.453437835,
0.5800397992,0.5716465116,0.5897268653,
0.4831138551,0.4784949422,0.4881147444,
0.5828758478,0.5703709126,0.5971376896,
0.4138994217,0.4029777348,0.4268407524,
0.613422811,0.5994968414,0.6298977733,
0.7142471075,0.713960886,0.7151321173,
0.5229527354,0.5175822377,0.5291281939,
0.539637804,0.5300424695,0.5507804155,
0.5623238683,0.5516114235,0.5749012232,
0.5780159235,0.5711154342,0.5860623717,
0.6064132452,0.6005266905,0.6128143668,
0.4745994508,0.4703383148,0.4793844223,
0.5395036936,0.52976197,0.551330328,
0.3161521852,0.308639735,0.3245819807,
0.5668840408,0.5596821904,0.5753046274,
0.417549938,0.4062721431,0.4306493998,
0.390606612,0.3810877502,0.4020542204,
0.5193426609,0.5089378953,0.5313389897,
0.4612947106,0.4392440021,0.489441216,
0.4658415914,0.4490670562,0.4860102534,
0.5529731512,0.5436552167,0.5632449389,
0.5542010069,0.5433811545,0.5665793419,
0.6989631653,0.677541554,0.7239340544,
0.5280316472,0.505592525,0.5547604561,
0.483394891,0.4745709598,0.4935792089,
0.4224029481,0.408529371,0.4387425482,
0.5500792265,0.5368852615,0.5654215813,
0.4112017453,0.4041965902,0.4192022979,
0.5412398577,0.5331401825,0.5507507324,
0.5551505089,0.5414772034,0.5710541606,
0.4206590652,0.4041807055,0.439353317,
0.4877689779,0.4811714888,0.4949696362,
0.3519090712,0.3469198644,0.357542485,
0.4793448746,0.4724035263,0.4880202115,
0.4949829876,0.4887716174,0.5021635294,
0.4823865891,0.4707466364,0.4956291616,
0.7930862904,0.7793779969,0.8077328801,
0.525092423,0.5123130083,0.5398398042,
0.6119892597,0.6052131653,0.6192054749,
0.4490312636,0.4389301538,0.4605684578,
0.4211117923,0.4187165499,0.4237053096,
0.4435717762,0.4366420209,0.4513816833,
0.5005828142,0.4901988208,0.5123354197,
0.5022128224,0.4932309389,0.5123454332,
0.583497107,0.5773284435,0.5905674696,
0.5152222514,0.5003618598,0.5325860381,
0.4984869659,0.4914059937,0.5062124729,
0.7855345011,0.7735259533,0.7994568348,
0.6130586863,0.6026464105,0.6250968575,
0.3947654963,0.3812711835,0.4108965099,
0.5282329917,0.5208908319,0.5364176035,
0.5063192844,0.5008780956,0.5127462745,
0.5559162498,0.5514646769,0.5607683659,
0.5984635353,0.5864369869,0.6121768951,
0.4344807565,0.4267402589,0.4429369271,
0.6223219633,0.6110593081,0.6349871159,
0.6562700272,0.6491470337,0.6640871763,
0.6007007957,0.5957221389,0.6063071489,
0.6040486097,0.598418355,0.6101557016,
0.4357599318,0.4223047197,0.4514908791,
0.4558330178,0.4457613528,0.4681078494,
0.6666448116,0.6504965425,0.6857059002,
0.5139397979,0.5020285249,0.5276368856,
0.4989980757,0.4868050814,0.5128018856,
0.5352346897,0.5228614211,0.5498495102,
0.5373968482,0.5258753896,0.5500222445,
0.4727853239,0.4627633989,0.4843868911,
0.5956875086,0.5830193162,0.6101418138,
0.5129275322,0.500369668,0.5273297429,
0.450297296,0.445361793,0.4559021592,
0.304363817,0.2997632921,0.3102111518,
0.3981163204,0.3905883729,0.4067086279,
0.4737785459,0.4672484994,0.4808369875,
0.3789436221,0.366027236,0.3942644,
0.434114486,0.4302338362,0.4386096001,
0.3880069554,0.3781553805,0.3992879987,
0.4706110358,0.4689036012,0.4723940492,
0.5668236017,0.5576177835,0.5772019029,
0.5598778129,0.5561307669,0.5641582608,
0.7921053171,0.7929695249,0.7922557592,
0.4664407372,0.4552110732,0.4792582989,
0.8361476064,0.8285744786,0.8445524573,
0.7153275609,0.7055484056,0.7262987494,
0.5039967299,0.4944995344,0.5148638487,
0.5966068506,0.5924553275,0.6011433005,
0.4562029839,0.4460394084,0.4678962529,
0.4546546936,0.4438643157,0.4670782983,
0.5231790543,0.5173017979,0.5300197601,
0.4059050381,0.3931111097,0.4213418961,
0.5044087172,0.4909413159,0.5200230479,
0.4766466916,0.4648345411,0.4911851883,
0.4755226076,0.4682575166,0.483840853,
0.5070903897,0.5026996732,0.512211442,
0.5481861234,0.5380899906,0.5596887469,
0.6411767006,0.6340301633,0.6491799355,
0.5624586344,0.5522443652,0.5741015673,
0.6344940662,0.6234163046,0.6474812031,
0.4777205884,0.466206342,0.4920394719,
0.4594510198,0.4505841732,0.4695172608,
0.5005307794,0.4942031205,0.5073679686,
0.4361510873,0.4306692779,0.4425110519,
0.6177797318,0.6098447442,0.6265072227,
0.5791115761,0.5750156641,0.5837429166,
0.4927664101,0.4838059545,0.5028223991,
0.4433711171,0.4314788878,0.4571222961,
0.489197582,0.4844268858,0.4945186675,
0.5369131565,0.5235865712,0.5526869297,
0.5549709797,0.5447171926,0.5667344332,
0.4701904953,0.4614570439,0.4800844789,
0.4049548507,0.3893169761,0.424312979,
0.5403497219,0.5214939117,0.5611739755,
0.5895017385,0.5759166479,0.6049699783,
0.6291447878,0.6282174587,0.6304195523,
0.485837698,0.47859779,0.4938965738,
0.4622477293,0.4504760504,0.4760980904,
0.6480926275,0.6451317668,0.6514974236,
0.4614691436,0.4511184692,0.4733568132,
0.4701348245,0.4604876935,0.4814642966,
0.4631772041,0.4565648139,0.4706277847,
0.5451760292,0.5396629572,0.5518590808,
0.5236614347,0.5170545578,0.5310582519,
0.6082893014,0.591289103,0.6291411519,
0.4979401827,0.486544311,0.5110263228,
0.4437985122,0.4328550398,0.4565186501,
0.4702507257,0.458650738,0.4841436744,
0.555510819,0.5496884584,0.5620393157,
0.5094309449,0.4998379946,0.5204075575,
0.423150301,0.4097938836,0.4385272563,
0.4418319464,0.4280290008,0.4590571225,
0.4392209947,0.4316659868,0.4482031465,
0.4715144634,0.4645423293,0.4795723557,
0.5407395363,0.5285604,0.5551028252,
0.437823087,0.426050365,0.4517570436,
0.6163133979,0.6089820862,0.6241974235,
0.5954012275,0.5861150026,0.606114924,
0.4929724634,0.4834338427,0.5041283965,
0.4777780175,0.4682150185,0.4889367521,
0.3977007568,0.3818113804,0.4165664911,
0.5099964142,0.5019804835,0.5194045305,
0.7273886204,0.7202454805,0.7353596091,
0.5513011813,0.5445516109,0.5588715076,
0.5808096528,0.5699664354,0.5938463807,
0.4120965302,0.4017285109,0.4238832593,
0.6252322793,0.6226062179,0.628205657,
0.4382842183,0.4281907678,0.4502319694,
0.5711978674,0.5634843111,0.5807222128,
0.4941833615,0.4875274599,0.5017628074,
0.5110069513,0.5008122921,0.5221554637,
0.3465174437,0.3355636895,0.3588641882,
0.5517154336,0.5404852033,0.5646776557,
0.4734034538,0.4658290744,0.4820216894,
0.4040638208,0.3943870664,0.4154833555,
0.3954302371,0.3875994682,0.40457201,
0.4794836342,0.4721011221,0.4880982935,
0.7113271952,0.7053502798,0.7183962464,
0.525265038,0.5191744566,0.5322266221,
0.4800001979,0.4698428214,0.4918946326,
0.4844245017,0.47247383,0.4982549846,
0.5716181397,0.5608921051,0.5834415555,
0.5822475553,0.5720024705,0.5940843225,
0.4726961255,0.4688936174,0.4771314263,
0.4501718283,0.4411127865,0.4602361023,
0.4598043859,0.4534667134,0.4668932557,
0.5220189691,0.5091309547,0.5373215675,
0.4673241079,0.4642759562,0.4706644714,
0.5808278918,0.5723822117,0.5906238556,
0.6168659925,0.6041330099,0.6320477128,
0.4580881,0.4473216236,0.4709427655,
0.5779272914,0.5589179397,0.5998274684,
0.4799399078,0.4705917835,0.4902998209,
0.4394846559,0.4354321957,0.4439888597,
0.4561632276,0.4459438026,0.4681206942,
0.525213778,0.5146499872,0.5378137231,
0.3923954368,0.377715677,0.40968889,
0.3956525326,0.3875867128,0.4046856463,
0.6297653913,0.6222304106,0.6382914186,
0.5270428061,0.5246703029,0.5298138261,
0.5077865124,0.4963101745,0.5208933353,
0.5145545602,0.505350709,0.5249615908,
0.6541517973,0.6393928528,0.6710458994,
0.4217098951,0.4165843129,0.4275500476,
0.5666524172,0.558817625,0.575664103,
0.3919996321,0.3788311779,0.4077297747,
0.7352868319,0.724578321,0.7470628023,
0.5735858679,0.5604298711,0.5888195038,
0.4540503919,0.4428767264,0.4671203196,
0.2122883797,0.2071111053,0.2181524932,
0.4126061201,0.4033858776,0.4234137237,
0.5672158003,0.5601335168,0.5753466487,
0.6429659724,0.6308239102,0.6569371223,
0.6055025458,0.5933116078,0.619322896,
0.5604799986,0.5431930423,0.5804899931,
0.5837295651,0.5667005181,0.6032721996,
0.5154826045,0.5053540468,0.5268568397,
0.4832718968,0.4747071564,0.4930225313,
0.2821293771,0.2725786865,0.2934731543,
0.5017164946,0.491106987,0.5141595006,
0.4783613086,0.470343262,0.4876541495,
0.3620015085,0.3605214953,0.3636345267,
0.4218964577,0.4153591692,0.4292038083,
0.5644854307,0.5596115589,0.5698974133,
0.6181127429,0.6077435017,0.630913794,
0.5198984146,0.5074759126,0.5347462296,
0.4447381198,0.440315336,0.4497395158,
0.5951695442,0.5874814391,0.6035333872,
0.5922461152,0.5832029581,0.6027400494,
0.4725083709,0.4625410736,0.4834983349,
0.5841898918,0.5705760121,0.6001123786,
0.4287254512,0.4188313484,0.4401862323,
0.5585518479,0.5479325652,0.5711117387,
0.4750854075,0.466481775,0.4845726788,
0.6307733059,0.613039434,0.6512775421,
0.5769028068,0.5711062551,0.5830944777,
0.4960341454,0.4844776392,0.5094921589,
0.6362479329,0.6261358261,0.6485412121,
0.5652791858,0.5539395213,0.578447938,
0.5158293843,0.5075950623,0.5251845717,
0.6053375006,0.5946754217,0.6177507639,
0.5622395277,0.5536103249,0.5726214051,
0.4555684626,0.4391309619,0.4751337171,
0.3999888599,0.3957621157,0.4045404494,
0.361568898,0.3531268239,0.3725419044,
0.5217289925,0.4977104366,0.5503058434,
0.7146202922,0.7045148015,0.7259196043,
0.5135126114,0.5033059716,0.5252247453,
0.6086941957,0.6010475159,0.6174279451,
0.4099362791,0.3920917213,0.4317910373,
0.7379208207,0.7330247164,0.7435970306,
0.5177698135,0.5125446916,0.5235227942,
0.4506010115,0.4392484426,0.4636431634,
0.4758910835,0.4648286104,0.4885439575,
0.6842830181,0.6666887999,0.7044222951,
0.424325496,0.4135055542,0.4367373884,
0.5934737921,0.5811833739,0.6075341105,
0.3233575523,0.3222324848,0.3246062398,
0.4989384413,0.485347122,0.5147021413,
0.6010588408,0.5856533051,0.6195936203,
0.522246182,0.5147163272,0.5308275819,
0.5522145033,0.5409904122,0.5656358004,
0.7707930803,0.7560998201,0.7882222533,
0.4635282159,0.4499779344,0.4790601134,
0.3740985096,0.3606286943,0.3900359273,
0.5719972849,0.5584537387,0.5874464512,
0.4268492758,0.4126209915,0.444003731,
0.4981563091,0.486692369,0.5118709803,
0.5151608586,0.5017079711,0.5306660533,
0.5853964686,0.5712697506,0.6018586755,
0.6741634607,0.6629900932,0.6872227788,
0.5161674023,0.5107119083,0.5220618248,
0.5106558204,0.5027133822,0.5196227431,
0.6077865958,0.5984429717,0.6184658408,
0.569396317,0.5636998415,0.575658977,
0.5105322599,0.5001395345,0.5222036839,
0.468049556,0.4626202285,0.4737576544,
0.5509945154,0.5465015769,0.5561057329,
0.6000548601,0.5869975686,0.6148777604,
0.744420588,0.7321587205,0.7580596209,
0.4761177599,0.4678139389,0.4857945144,
0.5287357569,0.5181726217,0.540961206,
0.4316842854,0.4160583019,0.4504911602,
0.307202667,0.3013674319,0.313898325,
0.6547625065,0.6466709375,0.6638555527,
0.4818298519,0.4746554792,0.4912683964,
0.4053874314,0.4026431143,0.4084060192,
0.518376708,0.5079763532,0.5306754708,
0.6317089796,0.6212732792,0.6441494226,
0.5810437202,0.5694792867,0.5941094756,
0.6516365409,0.6397402287,0.6649295092,
0.3067781329,0.303847909,0.3099328876,
0.460773021,0.4498495758,0.4740145802,
0.4168887436,0.4044440985,0.4316903353,
0.3932602406,0.3888839483,0.3981160223,
0.5364485979,0.5295090675,0.5444594026,
0.4349578321,0.4249029756,0.4463718832,
0.4111049175,0.4024406075,0.4212116599,
0.5588577986,0.5534925461,0.5644872189,
0.5960575342,0.5902098417,0.6030398607,
0.5141609311,0.4982540607,0.5327711701,
0.4542176127,0.4543242157,0.4541170001,
0.4307630658,0.4189715385,0.4444299936,
0.4536166787,0.4464887381,0.462079972,
0.5526731014,0.5425330997,0.5641838908,
0.4069864154,0.3934320807,0.4225644469,
0.6191853285,0.607440114,0.6322638392,
0.4180091321,0.4053680003,0.4331882596,
0.5143841505,0.5022277832,0.5282599926,
0.4104994237,0.3997214735,0.4232516587,
0.4737479985,0.455524981,0.4956661761,
0.5763626695,0.5659191012,0.5882551074,
0.4339646697,0.4161043763,0.4545323849,
0.5057961345,0.4926754534,0.5212026238,
0.4297712445,0.4207441211,0.4401732683,
0.5722908378,0.5689703226,0.5759230256,
0.6253339052,0.610334754,0.6431012154,
0.4793787897,0.4758931398,0.4839013517,
0.3501950204,0.3410849571,0.3604221046,
0.4928383529,0.4787680805,0.5090504289,
0.4812525213,0.4761630893,0.4867327511,
0.4150618911,0.3986954391,0.4350072443,
0.6091496944,0.6047481298,0.6147608161,
0.6354817152,0.6326698065,0.6384205222,
0.6526271701,0.6425532699,0.6640219092,
0.4727482796,0.4654066861,0.4813954532,
0.4800321758,0.4690462649,0.492626816,
0.4603300095,0.4472471178,0.4752707481,
0.4385471046,0.4293525815,0.4499124587,
0.5155038834,0.5057393909,0.5280439854,
0.6473836303,0.6383919716,0.657822907,
0.5304741859,0.5183912516,0.5435051322,
0.4523177147,0.4457386136,0.4597784579,
0.6118656397,0.6097005606,0.6147572994,
0.4819096923,0.4678991139,0.4974074662,
0.5396259427,0.5306623578,0.5500486493,
0.5629674196,0.5548260808,0.5723498464,
0.6735285521,0.6620871425,0.686450839,
0.5111512542,0.4966454804,0.528450489,
0.5856086612,0.5814027786,0.5904016495,
0.6068990231,0.5938140154,0.6216878295,
0.4736046791,0.4661985934,0.4820002019,
0.4829856753,0.471976459,0.4960811734,
0.4316210449,0.4266371131,0.4370316863,
0.4751179218,0.4665128589,0.4850777686,
0.3827890754,0.374622345,0.3925017715,
0.5480087399,0.5420429111,0.554803133,
0.475484699,0.4652408659,0.487488389,
0.5275921822,0.5232405066,0.5322996974,
0.5048458576,0.4949010909,0.5162574053,
0.6886395812,0.676633358,0.7029681802,
0.5076194406,0.4988386929,0.5174024701,
0.5688798428,0.5573239923,0.5826480985,
0.4787301421,0.4703074992,0.4882695675,
0.5569416881,0.5467668772,0.5685765147,
0.8067762256,0.8047711253,0.8091270328,
0.3878340423,0.3780032098,0.3994973898,
0.5036933422,0.4957002103,0.5126988292,
0.5126002431,0.5050547719,0.5209802985,
0.6512315273,0.6274902225,0.6789357662,
0.6158677936,0.6130492091,0.6190030575,
0.6037298441,0.5947238803,0.6150146127,
0.4803725183,0.4689756632,0.4932989776,
0.7017945647,0.6857908368,0.7205266356,
0.5082329512,0.4981406033,0.5198447704,
0.4716134667,0.4644652009,0.4802964926,
0.4923151433,0.4790891111,0.5075252652,
0.5608674288,0.5546811819,0.5677300692,
0.5031003356,0.4925201833,0.5152657628,
0.4520367682,0.4408717752,0.4645520747,
0.5643588305,0.5567615032,0.5729792118,
0.559499681,0.5505629778,0.5698495507,
0.5933617353,0.5817173719,0.6064023972,
0.541846633,0.5355050564,0.5487785935,
0.4914261401,0.4815850556,0.5024819374,
0.4684670269,0.465988934,0.4711744785,
0.5268620849,0.5145063996,0.5418123603,
0.4540680945,0.4474347532,0.4620070457,
0.5002571344,0.4947073758,0.5067867041,
0.6285187602,0.619232595,0.6391204,
0.434736073,0.4237948358,0.4475114048,
0.4400300384,0.4283564985,0.4540876746,
0.6498294473,0.6419945359,0.6586809754,
0.4493514895,0.4440045655,0.454996556,
0.6716692448,0.6673272848,0.6763998866,
0.5097203255,0.5038057566,0.5170751214,
0.4915688932,0.4808135629,0.5037500858,
0.467990011,0.4602258801,0.4771482348,
0.4364017546,0.4318100214,0.4418995678,
0.4855881929,0.4739809632,0.498821497,
0.5449486375,0.5335122943,0.5580044985,
0.4594813585,0.4485345483,0.4720651209,
0.4234737456,0.4106482267,0.4384407103,
0.4717364013,0.462575376,0.4821673334,
0.4830977023,0.4803425968,0.4862047732,
0.5365535021,0.5270389915,0.5473188162,
0.560811758,0.5497110486,0.5737781525,
0.5260900855,0.5101798773,0.5449244976,
0.5507107377,0.5485117435,0.5530775785,
0.7154788971,0.6992142797,0.734351933,
