f1,p,r
0.5116276145,0.4344971478,0.4608303607
0.4732501507,0.4975655675,0.5282105207
0.4071211517,0.4569167197,0.4921463728
0.5058482885,0.3929936588,0.4234575033
0.4127214253,0.4904792309,0.5231015682
0.4189561903,0.4009590745,0.4256543517
0.4345088899,0.4036319256,0.4374956787
0.531640172,0.4204182327,0.4507296979
0.4824105203,0.5127748251,0.5531509519
0.504845202,0.4652265906,0.5018231273
0.481783241,0.4917854965,0.5199187398
0.4793145657,0.4647560716,0.5014525056
0.4491609335,0.4601294398,0.5019231439
0.4368576407,0.4349017143,0.4653954804
0.4662742615,0.4211412072,0.4551623166
0.6403433681,0.4479261935,0.4871357679
0.6149586439,0.6240862608,0.6584636569
0.5168935657,0.5945187807,0.6392673254
0.4681105316,0.4947063923,0.5426975489
0.5288113356,0.4498355687,0.4895041883
0.4658051133,0.512021184,0.5481680036
0.5693770647,0.4457667768,0.4887301922
0.6094385982,0.5421354175,0.6005431414
0.4437893927,0.5850176811,0.6376683116
0.5719485283,0.4258010685,0.4642377794
0.4655078948,0.5561624169,0.5893547535
0.4528097212,0.4419339001,0.4937263429
0.4684712589,0.4329978824,0.475641638
0.5504143238,0.4510557055,0.4884835482
0.4781805873,0.536141634,0.566375494
0.5410376787,0.4646745622,0.4936505556
0.6023591757,0.5247503519,0.5602718592
0.5070098042,0.5811240077,0.626454711
0.5339412689,0.4971700013,0.5183259845
0.4573119283,0.5195461512,0.5498825312
0.4562384188,0.4350000024,0.4835718274
0.4097290933,0.4434271753,0.470726192
0.6418222785,0.3942558765,0.4281475544
0.621191144,0.6257501841,0.6596473455
0.3784600198,0.6061817408,0.6386420727
0.3555754423,0.3633556366,0.3957541585
0.4670261443,0.3408789337,0.3724772632
0.5495093465,0.4545505941,0.4810580611
0.377133131,0.5261073709,0.5768228173
0.5159714222,0.3594228923,0.3978356719
0.4986037612,0.4942676425,0.5409060717
0.4195332229,0.4793440402,0.5205427408
0.5287896991,0.4035000205,0.4376268983
0.4537369609,0.5064759254,0.5550755262
0.4686160386,0.439879328,0.4697800577
0.5611471534,0.4504158795,0.4894009829
0.4575583339,0.5393396616,0.5860165954
0.4539265037,0.4405519664,0.4770796597
0.5042475462,0.4360545278,0.4746209085
0.4715871513,0.4912244976,0.5190160871
0.4661123157,0.4596833289,0.4851541817
0.4084874094,0.4494413435,0.485370338
0.3818015456,0.3935236633,0.4257509112
0.4413555861,0.3679261208,0.3973162174
0.5283064842,0.4274128079,0.4567421675
0.4440149367,0.5137987733,0.5445770025
0.3756307364,0.4278138578,0.4630213082
0.4438469708,0.3615346253,0.3916758597
0.4677647352,0.4302168489,0.459443152
0.5204984546,0.450174123,0.4878122807
0.3868381977,0.5024371743,0.5417410731
0.4866969585,0.3727597296,0.4031648934
0.6159335375,0.4636351466,0.5132544041
0.495026201,0.5944767594,0.642391324
0.4369608462,0.4761424661,0.5167924166
0.4693879485,0.4237722158,0.4522596896
0.5951102376,0.4580996931,0.4820226431
0.5091001987,0.572963357,0.6197104454
0.4686789513,0.4914172292,0.5295053124
0.3501932025,0.4545968771,0.4849072695
0.475143671,0.3354618549,0.3671734631
0.4460531771,0.461925298,0.4903686345
0.4283655584,0.4220574796,0.4741087556
0.6265463829,0.4110368788,0.4481660724
0.4708482623,0.5988618135,0.6580183506
0.4775067866,0.4524781108,0.4921787381
0.4466485679,0.4629740417,0.4944647551
0.5087161064,0.4302201867,0.465531379
0.3958087265,0.4916850626,0.5282351971
0.3892764449,0.3795730472,0.4150229096
0.4071067572,0.3709742129,0.4107239544
0.410407722,0.3932749927,0.4232051969
0.5408652425,0.3964601159,0.42612046
0.4912028909,0.5253412127,0.55822891
0.6322233081,0.4751808643,0.5091832876
0.500214994,0.6076000333,0.6608659029
0.4596037567,0.4775857329,0.5260721445
0.5462528467,0.4445762932,0.4769977629
0.4763707817,0.5267478824,0.5692871213
0.4722723067,0.4579268992,0.4977671802
0.4169338942,0.4558425844,0.4908898175
0.3938557506,0.3974530101,0.4395922422
0.5045295954,0.3805770576,0.4093023539
0.6005366445,0.4909102321,0.5199803114
0.4651215971,0.5681545138,0.6392449141
0.3103066981,0.4437942803,0.4899722338
0.5595837235,0.3021650612,0.3190034032
0.4773943722,0.5349575877,0.5875678062
0.5063106418,0.4652227163,0.4916535616
0.4196850061,0.4904074669,0.5247259736
0.5766146183,0.4054408371,0.4358155429
0.351313591,0.5561673641,0.600844264
0.5243706107,0.3328481019,0.3732866645
0.4770376384,0.5128852129,0.5378102064
0.4367156327,0.4620267153,0.4942143261
0.6128952503,0.4181171656,0.4586203992
0.5949496031,0.5974158645,0.6307440996
0.4517292082,0.5726487041,0.6202323437
0.6087755561,0.4336721897,0.4726200104
0.522659421,0.58418715,0.637966156
0.5302405953,0.5029194951,0.5456422567
0.6190394759,0.5174986124,0.5444678068
0.518078506,0.6029235125,0.6378435493
0.4806068838,0.5028751493,0.5359545946
0.4315182865,0.4633714855,0.5004323125
0.5813228488,0.4158818424,0.4495335817
0.4517499506,0.5642408729,0.6011325121
0.3857753873,0.4320470691,0.4750217795
0.4413104057,0.3749388456,0.3981177509
0.5174857974,0.4233561754,0.462331593
0.7005137205,0.5038294196,0.5332160592
0.4610732794,0.6820048094,0.72091043
0.5505098701,0.4495358765,0.4740567803
0.4746982455,0.5360648632,0.5664961934
0.5436751246,0.4613458812,0.490004003
0.5171858072,0.5303091407,0.5591888428
0.4212810099,0.5031710267,0.5333201885
0.4865445197,0.405287236,0.4399283528
0.5056561232,0.4681949317,0.5083788037
0.376255393,0.48567155,0.5284631252
0.5072489381,0.3532854021,0.4034893811
0.4356346428,0.4892027974,0.527946949
0.467808634,0.4179874361,0.4558185637
0.5702611208,0.4507108927,0.4875742793
0.5725278258,0.5563086271,0.5865141749
0.5473325849,0.5560365915,0.5910345912
0.6163070798,0.5291153193,0.5690102577
0.3963298798,0.6027853489,0.631750524
0.4962423146,0.3810783327,0.4136850834
0.5839028955,0.4769880176,0.5186312199
0.4009563625,0.5654472709,0.6048740745
0.4944550395,0.3880016208,0.4157006741
0.4437305629,0.4761129022,0.5155352354
0.425881356,0.4209520817,0.4713219106
0.577183187,0.4093236327,0.445145756
0.483920157,0.5611844063,0.5951697826
0.4530058205,0.4679506421,0.5020909905
0.4835802913,0.4386669993,0.4696590602
0.4351812303,0.465336591,0.5047729611
0.4989275336,0.4189646542,0.454118669
0.445284605,0.4799593985,0.5209414363
0.5482727885,0.4357530177,0.4558240473
0.4126532972,0.52588588,0.5737146139
0.427677393,0.3987976611,0.4287417233
0.434058249,0.4118331373,0.4453902841
0.5204971433,0.4211664498,0.4488200843
0.4145198762,0.5061665177,0.5367324352
0.5239343047,0.3994859159,0.4322796464
0.4581871331,0.5043164492,0.5465584993
0.4284069836,0.4401744902,0.4787496924
0.5310749412,0.4161997139,0.4424511492
0.4864284098,0.5190419555,0.5447443128
0.5455417633,0.4675780535,0.5084308982
0.4106112123,0.524721384,0.5696968436
0.4104129374,0.3910756707,0.43326056
0.4053507149,0.3885744512,0.4358341992
0.4303832948,0.3921763897,0.4203458428
0.537473321,0.4181147516,0.4447470009
0.5257847905,0.5225685239,0.5546427369
0.4084377289,0.5063633919,0.5478553176
0.4601605833,0.3944765925,0.4241038263
0.4294253886,0.4420783818,0.4811476171
0.5729143023,0.4151419103,0.4456403255
0.468862325,0.5614092946,0.5859826207
0.4536120296,0.4574489594,0.4818511307
0.5446254611,0.4350195527,0.4748168886
0.4263584018,0.5372397304,0.5547157526
0.3660089672,0.4085595906,0.4471865296
0.4724684656,0.3511119783,0.3833294809
0.4789209962,0.4624265432,0.4835245311
0.4783614576,0.4640592337,0.4966040254
0.5857385993,0.4612829387,0.4987111986
0.4843015373,0.5745155811,0.5983148217
0.5056589842,0.4684899449,0.5025764704
0.3581901789,0.4893379211,0.5235466957
0.5459080338,0.3428800702,0.3761257529
0.418040663,0.5280900002,0.5667923689
0.4577926397,0.3979822993,0.4424067438
0.5664423704,0.4422950745,0.4756974876
0.5077010393,0.5472094417,0.5882386565
0.4476072192,0.4938179553,0.5231907368
0.4941371679,0.4338801503,0.4631957114
0.3829123974,0.4791337848,0.5109275579
0.4746802449,0.3700639307,0.397323668
0.5515937805,0.4575404227,0.4943117797
0.3580443263,0.5369889736,0.567730248
0.4970158935,0.3449442685,0.3729871809
0.4743595123,0.4769838154,0.5200278759
0.6241607666,0.4539041817,0.4982091188
0.502333045,0.6079695225,0.6423868537
0.4910096526,0.4870223701,0.5194778442
0.398996383,0.4727429748,0.5120641589
0.4687548578,0.3899952173,0.4089546502
0.4600356817,0.4517867565,0.4885568023
0.5564773083,0.4469753504,0.4748726785
0.4644657373,0.5327050686,0.5852789879
0.3992811441,0.4421366751,0.4906136394
0.3485908508,0.383949846,0.4180585444
0.4782874882,0.3376412988,0.36115852
0.5205841064,0.467813015,0.4907640815
0.4553537965,0.498888135,0.5457829833
0.3924860954,0.4362952709,0.4771134257
0.4569019973,0.3765938878,0.4109710455
0.4692914486,0.4351221323,0.4828694165
0.494974345,0.4534684718,0.4875557721
0.5051578283,0.4771673381,0.5151000619
0.5260346532,0.4832830429,0.5307956934
0.4994596541,0.5031746626,0.5521153212
0.5770977139,0.4837160707,0.5178515911
0.5273979902,0.5539391637,0.6059542298
0.6344522834,0.507840395,0.5496473908
0.6036922336,0.6135886908,0.6585565209
0.4532265961,0.5849336386,0.6255831122
0.5117726922,0.4399546385,0.4682169259
0.4169920683,0.4970830679,0.5295134783
0.5066745877,0.4000394046,0.437540561
0.5039510727,0.485225141,0.5314267278
0.4331099093,0.4892607629,0.5204224586
0.4974987805,0.4196357727,0.4485612512
0.5770735145,0.485360235,0.511423707
0.4864691198,0.5540055037,0.6039346457
0.5947047472,0.4726766348,0.5018222332
0.4942894578,0.5776036978,0.6141400933
0.4266412854,0.4721445739,0.5198357701
0.4954428971,0.410320431,0.445330739
0.5949249268,0.4787550271,0.5140890479
0.5199190378,0.5830827355,0.6080746055
0.6263939142,0.5026631951,0.5397809148
0.5164555311,0.6102163196,0.6454912424
0.4739394486,0.4962311089,0.5402912498
0.4097298682,0.4522363544,0.4997508526
0.5581546426,0.3941673338,0.4277520776
0.461789906,0.5429829359,0.5755954981
0.4951026738,0.4437818825,0.482496202
0.54757303,0.4790876508,0.5130758286
0.4661090672,0.5274431109,0.5717845559
0.4100915492,0.4493437409,0.485509336
0.5241551399,0.3978560865,0.4238753319
0.4383432567,0.5049544573,0.5458094478
0.4671710134,0.4284546375,0.4496792853
0.5687684417,0.4545776248,0.4819578528
0.47265625,0.5464955568,0.5947951674
0.6943596005,0.4549973309,0.4945405424
0.5115486979,0.67345649,0.7177520394
0.509744525,0.4895555973,0.5372629166
0.4989316761,0.4946266711,0.5270963907
0.4833506942,0.4836301208,0.5160982013
0.4216994345,0.4631346464,0.5065045357
0.5494579077,0.412612319,0.4320667982
0.4665433764,0.5284981728,0.5737735629
0.4339271486,0.4567136765,0.4778606296
0.4141337574,0.4167935252,0.4537717104
0.5358071327,0.4021968544,0.4274325967
0.6165446043,0.522840023,0.5504567623
0.6094399691,0.6007705331,0.6338928342
0.463799715,0.5891039371,0.632393539
0.5743960738,0.4491204321,0.4805468023
0.4774025083,0.5569017529,0.5938891768
0.5710697174,0.4618885815,0.4951474369
0.4748118818,0.5528347492,0.5922808647
0.473367542,0.4584704041,0.4936290681
0.4614527524,0.4591212571,0.4897052944
0.5458857417,0.4472002983,0.4777427018
0.4668205678,0.5280222893,0.5662792921
0.4339493811,0.4516585767,0.4839778841
0.5731062889,0.4253726006,0.4435129464
0.5286890864,0.5507547855,0.5992026925
0.4247384071,0.5056927204,0.5547327399
0.4030644,0.4098458588,0.4426677227
0.405690223,0.3903403282,0.4177870154
0.5194590688,0.3885236681,0.4250855744
0.5027111173,0.4960959554,0.5462642908
0.4211046398,0.4858235717,0.5216978192
0.4850043058,0.3957388699,0.4513871074
0.3301687837,0.4669247866,0.5057535172
0.4284284413,0.3154460788,0.3479529619
0.4673091769,0.4143854678,0.4447367489
0.4539967775,0.4438057542,0.4948621392
0.4597806633,0.4335641861,0.4778447747
0.5324528217,0.4451275766,0.476760447
0.4749085605,0.5083624721,0.5600235462
0.4595876336,0.461563319,0.4897072613
0.3496372998,0.4407319725,0.4817429781
0.4785691202,0.3406082392,0.3599444926
0.4551954865,0.4665865898,0.492015928
0.4225583375,0.4348325133,0.4793369472
0.5081253052,0.4058559835,0.4423213899
0.5020681024,0.4902345836,0.5289483666
0.3512411416,0.4843193293,0.5229853988
0.5347331166,0.3429796696,0.3609618545
0.5350893736,0.5248594284,0.5453682542
0.4770382047,0.5104393363,0.5647317767
0.4352523386,0.4598576128,0.4967119098
0.4664371908,0.4161798656,0.4572978318
0.4326076508,0.4502301216,0.4849062264
0.4449847341,0.4178245664,0.4495458603
0.4922059476,0.4286318719,0.4635248184
0.6159431934,0.4731651843,0.5148897171
0.4946939051,0.5946415663,0.6404674053
0.4739662409,0.482704699,0.5085224509
0.6247422695,0.4481030405,0.5034933686
0.420119226,0.6071954966,0.644489646
0.5088272095,0.4074904919,0.4339531064
0.5786828399,0.495993495,0.523219943
0.5195247531,0.5663473606,0.5925930142
0.4442533255,0.5062459707,0.5342624784
0.3737668395,0.429379642,0.4612718821
0.467856437,0.3642415702,0.3847019374
0.4500985444,0.4470205307,0.4913725555
0.5019595623,0.436994195,0.4652711153
0.6179816723,0.4833856821,0.5238108039
0.4155855775,0.5975589156,0.6418280602
0.4826399386,0.4023539126,0.4311629832
0.4870668352,0.4600528181,0.5085180402
0.4705938995,0.4684427083,0.5085255504
0.4422222376,0.4547897577,0.4888955951
0.4661268294,0.4218301773,0.4662072659
0.5228024721,0.4518775642,0.482019037
0.5273510814,0.5054888725,0.5426284075
0.5627095103,0.5163946748,0.5393936634
0.4787627459,0.5453803539,0.5829747915
0.4302661121,0.4603473246,0.5003740191
0.5403826237,0.4167602956,0.4458574355
0.5122740269,0.5259451866,0.5571187735
0.4552839696,0.4969618618,0.5297237039
0.5419582129,0.431986779,0.4830574989
0.4446165562,0.5231682062,0.5638523102
0.5058367848,0.4250493944,0.4670931399
0.4842261672,0.4931112826,0.5201441646
0.5505148768,0.4693072438,0.5005991459
0.3721197844,0.5294186473,0.5752930045
0.4569757879,0.3578406572,0.3878921568
0.5207026005,0.4388377368,0.4784085453
0.4868216813,0.5081201196,0.5356177092
0.4820777476,0.4722542465,0.5032535791
0.4887091815,0.4636248946,0.5038513541
0.5429908633,0.4745687842,0.5046393871
0.5244205594,0.5225136876,0.5664935708
0.5019057989,0.5083878636,0.542455554
0.4864778221,0.4844828546,0.5220120549
0.6721827984,0.4676678181,0.5082054138
0.4349769354,0.6429462433,0.7056260705
0.4364594519,0.4169583619,0.4558366537
0.3562954962,0.4176890254,0.4584333301
0.4817289412,0.3428611159,0.3718512356
0.4629549086,0.4684374034,0.497443825
0.4477207959,0.4543307722,0.4725801945
0.5636531115,0.4310550988,0.46683532
0.4612237513,0.5451601148,0.5847952366
0.4089566171,0.4430217147,0.4821912944
0.5259339809,0.3911037743,0.4293077886
0.4543894529,0.5132753849,0.5406481624
0.55392766,0.4417726099,0.4687897563
0.4218646586,0.5318369865,0.5793722272
0.4293635488,0.4088842869,0.4365209341
0.4207392633,0.4156248868,0.4453494847
0.4125939012,0.4008693993,0.4443413615
0.446354866,0.3910482228,0.438149333
0.5124547482,0.4290726185,0.4664825499
0.569880724,0.4920379817,0.5364630818
0.5003680587,0.5545448661,0.5870857835
0.5297796726,0.4847137034,0.5183385015
0.4854725599,0.5165541172,0.5448199511
0.4722299576,0.4691720903,0.5038458705
0.5277751088,0.4588459134,0.4876387119
0.4488939941,0.5127717853,0.5461056828
0.5313586593,0.432007581,0.4683478475
0.4559299052,0.5149888992,0.5508645773
0.5581930876,0.4373982549,0.4788223207
0.5572658777,0.5353686213,0.5842157602
0.4779312611,0.5399283767,0.5779380202
0.5117090344,0.4612372518,0.4970672131
0.5661193728,0.4948742688,0.5308222175
0.49251616,0.5480145812,0.5866774917
0.4846521914,0.4697253406,0.5188220739
0.4394761622,0.4708735049,0.5003240705
0.4325782359,0.4275361001,0.4528116584
0.5774186254,0.4077332318,0.4612438381
0.5896985531,0.5564945936,0.6016192436
0.4438622594,0.57265836,0.608927846
0.4640660882,0.4239196181,0.4674851
0.5188382268,0.4478962719,0.4821535647
0.3663694263,0.4994560778,0.5409810543
0.5871138573,0.3496370912,0.3859953582
0.4343506992,0.5708290339,0.6056802273
0.4808177352,0.4202612042,0.450861752
0.6517945528,0.4690617323,0.4938066006
0.5714296699,0.6351350546,0.6712745428
0.5035803318,0.5562360883,0.5886474848
0.4867883623,0.4819964767,0.5287163258
0.631936729,0.466794014,0.5111395121
0.4371152222,0.6237221956,0.6408998966
0.5004951358,0.4222588539,0.4542629421
0.5419346094,0.4820891023,0.5216863155
0.5146378875,0.5182232261,0.5697242022
0.6848779917,0.4971101284,0.5349240303
0.5126868486,0.6604046822,0.7125869989
0.3820645213,0.4946888387,0.5322904587
0.4880292416,0.3652459979,0.4010302126
0.6707238555,0.4727325141,0.5062217712
0.4354220331,0.6457055807,0.6993553042
0.508336544,0.4191288948,0.4539768696
0.4166899621,0.4892611802,0.5300047398
0.4301923215,0.4039112329,0.4309665263
0.4662328064,0.4100825489,0.4536193907
0.4651328623,0.4505188465,0.484251827
0.4397642612,0.4458276927,0.487873286
0.481420666,0.4267525375,0.4546852112
0.4731933475,0.4658931494,0.4990674853
0.473469317,0.460745275,0.4876047671
0.492372036,0.4558480382,0.4939096272
0.6453591585,0.4786040485,0.5082390308
0.5491773486,0.625202179,0.6677733064
0.5102224946,0.5288431048,0.5720435381
0.4647104144,0.4859509766,0.5387046337
0.4588741958,0.447222203,0.4849634469
0.5453975201,0.4448526204,0.4753383994
0.5139882565,0.5257433057,0.5677911639
0.4141099751,0.4883951843,0.5449151993
0.4881901145,0.4021138251,0.4277015626
0.6741018295,0.4710398912,0.5081413984
0.5078573227,0.6504624486,0.7009873986
0.4605754614,0.4883617163,0.5302089453
0.5464661121,0.447612375,0.474997431
0.4860433042,0.5304422379,0.5646383762
0.4717911482,0.4732190669,0.5003626943
0.4804588556,0.4586425126,0.4867428243
0.6402647495,0.462695539,0.5014673471
0.6727571487,0.630325973,0.6508368254
0.6857846379,0.6629469395,0.6831518412
0.4036816955,0.6489547491,0.7281945944
0.4833939373,0.3852511644,0.42533198
0.4662954509,0.4666500986,0.5026817918
0.4846917689,0.4501298964,0.4851273298
0.4399987161,0.4707530141,0.500772655
0.6457920074,0.4238320887,0.4589805007
0.3869369328,0.6327426434,0.6599357128
0.4990644157,0.3696843684,0.4074996412
0.5035950541,0.4804546237,0.5204728246
0.4225598574,0.4793578386,0.5313375592
0.5760728717,0.4034926593,0.4445925951
0.5577010512,0.5546466708,0.6009494066
0.4798508286,0.5333665013,0.5866464376
0.4091231823,0.4657021165,0.4958566129
0.5181297064,0.3953597248,0.4246741533
0.4925373197,0.5040317178,0.5345364213
0.4323268831,0.477979213,0.5089441538
0.5176625848,0.4153148532,0.4521043301
0.4037634134,0.4952783883,0.5431954861
0.495836705,0.3893431127,0.4208759964
0.480866611,0.4784889221,0.5161963701
0.4217438996,0.4591375887,0.5064365268
0.4302036166,0.4095382392,0.4365775287
0.4659879804,0.4142916501,0.4484862387
0.5235575438,0.4559667706,0.477070421
0.5446141362,0.507088542,0.5427969694
0.5628947616,0.535082221,0.5551801324
0.4703354537,0.5511000156,0.5764719844
0.355399549,0.454505533,0.4883455336
0.5051484108,0.3462093771,0.3665813208
0.5289691687,0.4897689819,0.5228798985
0.4110915959,0.5162720084,0.5436637402
0.452059418,0.3959509134,0.429053247
0.4840011299,0.4336935282,0.4734134972
0.4719042778,0.4631746113,0.5080648661
0.4853771031,0.4600251615,0.4849352539
0.4216491878,0.4679009616,0.5054939985
0.5220323801,0.4053699076,0.440438211
0.4193477631,0.5017200112,0.5453541279
0.5227633119,0.4058615267,0.4350290298
0.4222090542,0.4845840037,0.5677047372
0.436686039,0.407253027,0.43925789
0.4152898192,0.4206597507,0.4549668133
0.6012999415,0.4029822946,0.4294433892
0.4723338187,0.5821623206,0.6233425736
0.4675418139,0.4558470249,0.490983516
0.3973380327,0.4518605471,0.4856567979
0.6601490974,0.3776170015,0.4200305939
0.486792475,0.6353055835,0.6885108948
0.4605342448,0.4699503481,0.5057407618
0.4843770564,0.4483690262,0.4741745889
0.3786671758,0.476044625,0.4935111403
0.4679434597,0.364934653,0.3944970965
0.5605943203,0.4524559975,0.4856231511
0.5347557664,0.5437794924,0.58016783
0.5269504189,0.5188415647,0.5529347062
0.48684448,0.5099873543,0.5462514162
0.5071328878,0.464785248,0.5134577155
0.551097095,0.4929800332,0.5236105323
0.4652163982,0.5369206667,0.5678411126
0.5639320016,0.4507269859,0.4810889363
0.5613660216,0.5526427031,0.5763668418
0.59843117,0.5467271805,0.5780867934
0.534537375,0.5780898929,0.6221089959
0.5207397342,0.5194417834,0.5518898964
0.6006143689,0.5025400519,0.5416882038
0.4709490836,0.5830546021,0.6201394796
0.5501790643,0.4515149295,0.493396312
0.636875391,0.5347034335,0.5693756342
0.4802293181,0.616975069,0.6593545675
0.4972981811,0.4682690501,0.4933759868
0.4729751945,0.4806880951,0.5164942145
0.4605793357,0.4551942647,0.4932771325
0.4629739523,0.4434810579,0.479873389
0.6977859735,0.4484219551,0.4794844389
0.3649322391,0.6783275604,0.7191243172
0.4762598276,0.3520652056,0.3803761303
0.3752985001,0.4612157643,0.4934176207
0.515591979,0.3601244092,0.3929595053
0.5695717931,0.4981907308,0.5360101461
0.4633741379,0.5484477878,0.5933868289
0.2788834572,0.4572792053,0.4698306322
0.5229480267,0.2553265989,0.3075573742
0.6117241979,0.5045568943,0.5440921783
0.5159856677,0.5893384218,0.6371879578
0.6280642152,0.5015934706,0.5320604444
0.5897145867,0.5968744159,0.6645768285
0.6509686112,0.5697805882,0.6133694053
0.3025342822,0.6389034986,0.6644226909
0.4940987229,0.2954734862,0.310868293
0.4441937804,0.4845332503,0.5045574903
0.4350213706,0.4235684276,0.4692342877
0.5024098754,0.4211093485,0.4507057965
0.6353334188,0.4838099778,0.5236041546
0.4455712438,0.622105062,0.6509646177
0.4780565202,0.427316457,0.4667293727
0.3749973178,0.4636943936,0.4940057099
0.4455699623,0.3654451668,0.3858469725
0.4043078125,0.4272223711,0.466473341
0.6246173382,0.3918560147,0.4187328219
0.5121789575,0.6207756996,0.6293305159
0.4398314357,0.4939373434,0.5331140161
0.4643133283,0.4253456295,0.4565926194
0.4332790971,0.4488000274,0.4817779064
0.5644373298,0.4203813076,0.4484528005
0.700583756,0.5501312017,0.5807529092
0.4782414436,0.690218389,0.7127688527
0.4710251689,0.4628025889,0.4957492352
0.480884552,0.456900835,0.4870898128
0.5126808286,0.4703191817,0.4933129847
0.4540409446,0.4927451611,0.5358697772
0.5338901877,0.4386734366,0.4719701707
0.484846741,0.5199437737,0.550321281
0.4492004514,0.4688366055,0.5032845736
0.4733407795,0.4365440309,0.4637148678
0.5256330371,0.4591088295,0.4893613458
0.5760403275,0.5072857141,0.5468797088
0.5089768767,0.5596423149,0.5950599313
0.4598675668,0.4939949811,0.5264632106
0.5021613836,0.4471669793,0.4742364585
0.5513147116,0.4747141898,0.5340127349
0.4215664566,0.5307346582,0.57481426
0.4106307328,0.4064338803,0.438878566
0.4407352507,0.3966832757,0.4267822504
0.4327383637,0.4276470542,0.4558492005
0.4478516877,0.4186425507,0.4486734867
0.5808685422,0.4321051836,0.4663957953
0.5156094432,0.5622453094,0.6018077135
0.4579308629,0.4994912148,0.5340707898
0.4671384096,0.4458016753,0.4717802405
0.4745256901,0.4521130919,0.4845565259
0.5115358233,0.4621435702,0.4885119498
0.3324156404,0.496812582,0.5279127955
0.571097672,0.3170327544,0.3509677947
0.467472285,0.555727303,0.5888076425
0.7598648071,0.4509841204,0.4860630333
0.4724902511,0.7446975708,0.7773120999
0.485652566,0.4573619962,0.4897978306
0.4121503234,0.464736253,0.5094813704
0.4835181236,0.3940342069,0.4337251782
0.4265241325,0.4663021863,0.5034069419
0.5052874088,0.411599189,0.4440951645
0.482216537,0.4917598963,0.5209439397
0.5179358721,0.4645541608,0.5028663278
0.4963357747,0.5089046359,0.5282165408
0.5075116158,0.4805367589,0.5148531795
0.6320396066,0.4911801219,0.5262522697
0.4639259875,0.6189515591,0.6459800005
0.6254893541,0.4508037567,0.478815347
0.4250451624,0.6132659316,0.6389873028
0.4747176766,0.4029168189,0.4500642419
0.2299755812,0.4584664106,0.4934406877
0.5295704603,0.219956398,0.2421115488
0.4338853061,0.511798501,0.5502425432
0.4367008507,0.4213865399,0.4480966628
0.5727804303,0.4179233015,0.4592347741
0.5112766623,0.5555489063,0.5924679041
0.4929641485,0.4984073937,0.5260047913
0.4739973843,0.4770802855,0.5120238066
0.4153781831,0.4567073286,0.4939271212
0.4394069016,0.4005053341,0.4325416982
0.447072804,0.4309332669,0.4493537247
0.5017569661,0.4349440932,0.460993588
0.4060216844,0.4891867638,0.5159361959
0.4919660687,0.3929636776,0.4214118719
0.5352631211,0.4793457389,0.5059019923
0.6823390722,0.5177163482,0.5556605458
0.4688172638,0.6671866775,0.7001368999
0.3918242157,0.4501561821,0.4897528589
0.5142332315,0.3754596412,0.4110359251
0.4988520741,0.5002536178,0.530251503
0.4640784264,0.4803621769,0.5199342966
0.3824230731,0.452046752,0.4780632555
0.4473527372,0.3669521511,0.4002267718
0.5803828239,0.4345638752,0.4616843164
0.4025063217,0.5720419288,0.5899558067
0.4558214247,0.3863872886,0.4219680727
0.3920462132,0.4444456995,0.4686844945
0.4756606817,0.3795938492,0.4066598415
0.5883452892,0.4562666118,0.4981949329
0.4301887751,0.5761213303,0.6019574404
0.7079957128,0.4077536464,0.4560875595
0.4128742218,0.6796685457,0.7405402064
0.5786848068,0.3966889977,0.431378603
0.51017344,0.5625066757,0.5972528458
0.5022037029,0.5008217096,0.5210202336
0.6404400468,0.4824267924,0.5250823498
0.4016457498,0.6299669743,0.6521008611
0.5147492886,0.3918888569,0.4125168324
0.641502738,0.4902401567,0.5439366102
0.6777288318,0.6244553924,0.6606009603
0.4438530803,0.6580504775,0.6998782158
0.4359462559,0.4377235472,0.4506956935
0.4064943492,0.4220506251,0.4518529475
0.4858401716,0.3907420039,0.4246962667
0.3574570715,0.4716389477,0.5019959211
0.4721874893,0.3434276581,0.3736005127
0.582431972,0.4628869295,0.4823364913
0.5112183094,0.5686565042,0.5977971554
0.4381215274,0.4929347336,0.5326584578
0.6303229928,0.4222340584,0.4564324915
0.4235531986,0.6083056331,0.6553570628
0.4376678169,0.4065740108,0.4435405731
0.467500627,0.4214822948,0.4563142955
0.4938365221,0.4519485831,0.4859673381
0.4545578361,0.4765600264,0.5139148235
0.3976505101,0.4349876642,0.4763104618
0.5208863616,0.3787084222,0.4197207391
0.5304008126,0.5049593449,0.5389357209
0.3688500822,0.5148281455,0.5490365028
0.418451488,0.3539683819,0.3860590756
0.5210060477,0.4037197232,0.4357011318
0.591653645,0.5008351207,0.5445779562
0.5834500194,0.5786034465,0.6064698696
0.3911603987,0.5705890059,0.597861588
0.4838216603,0.3772085011,0.4073956013
0.4950948358,0.4743839204,0.4945571721
0.4738918841,0.4807325006,0.5119324327
0.4716912508,0.4573894143,0.4929464161
0.5711157918,0.4616250992,0.4833388627
0.4791274369,0.5596167445,0.5839960575
0.4887101352,0.4660178721,0.4940737188
0.6352353096,0.4720428288,0.5074617267
0.4581893384,0.6189047694,0.6534205675
0.3653173149,0.4471514523,0.4706246555
0.4227329195,0.3487755954,0.3850554228
0.429289788,0.4109743237,0.4360859394
0.6063101292,0.4126675725,0.4482163191
0.4880110919,0.5828613043,0.6351060867
0.4601182938,0.4779809713,0.4987673163
